,time_period,dteday,season,yr,mnth,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
325,1,2011-01-15,1,0,1,6,0,2,0.16,0.197,0.59,0.0896,20
326,1,2011-01-15,1,0,1,6,0,2,0.16,0.197,0.59,0.0896,12
327,1,2011-01-15,1,0,1,6,0,2,0.16,0.2273,0.59,0.0,8
328,1,2011-01-15,1,0,1,6,0,2,0.16,0.2273,0.59,0.0,5
329,1,2011-01-15,1,0,1,6,0,1,0.16,0.2273,0.59,0.0,1
330,2,2011-01-15,1,0,1,6,0,1,0.14,0.1667,0.63,0.1045,3
331,2,2011-01-15,1,0,1,6,0,1,0.14,0.2121,0.63,0.0,10
332,2,2011-01-15,1,0,1,6,0,1,0.14,0.1515,0.63,0.1343,23
333,2,2011-01-15,1,0,1,6,0,1,0.16,0.1818,0.64,0.1343,33
334,2,2011-01-15,1,0,1,6,0,1,0.18,0.197,0.59,0.1642,59
335,2,2011-01-15,1,0,1,6,0,1,0.2,0.197,0.55,0.2239,72
336,3,2011-01-15,1,0,1,6,0,1,0.24,0.2273,0.48,0.2239,89
337,3,2011-01-15,1,0,1,6,0,1,0.28,0.2576,0.38,0.2985,101
338,3,2011-01-15,1,0,1,6,0,1,0.3,0.2879,0.39,0.2836,118
339,3,2011-01-15,1,0,1,6,0,2,0.32,0.3182,0.36,0.194,129
340,3,2011-01-15,1,0,1,6,0,2,0.34,0.3333,0.34,0.194,128
341,3,2011-01-15,1,0,1,6,0,2,0.32,0.303,0.36,0.2836,83
342,4,2011-01-15,1,0,1,6,0,2,0.3,0.2879,0.45,0.2537,84
343,4,2011-01-15,1,0,1,6,0,2,0.32,0.303,0.39,0.2537,74
344,4,2011-01-15,1,0,1,6,0,2,0.32,0.303,0.39,0.2537,41
345,4,2011-01-15,1,0,1,6,0,2,0.32,0.303,0.39,0.2239,57
346,4,2011-01-15,1,0,1,6,0,2,0.3,0.3182,0.42,0.1045,26
347,4,2011-01-15,1,0,1,6,0,1,0.3,0.2879,0.45,0.2836,44
348,1,2011-01-16,1,0,1,0,0,1,0.26,0.303,0.56,0.0,39
349,1,2011-01-16,1,0,1,0,0,1,0.26,0.2727,0.56,0.1343,23
350,1,2011-01-16,1,0,1,0,0,1,0.26,0.2879,0.56,0.0896,16
351,1,2011-01-16,1,0,1,0,0,1,0.22,0.2727,0.69,0.0,15
352,1,2011-01-16,1,0,1,0,0,1,0.26,0.2576,0.56,0.1642,1
353,1,2011-01-16,1,0,1,0,0,2,0.26,0.2576,0.56,0.1642,2
354,2,2011-01-16,1,0,1,0,0,2,0.26,0.2576,0.56,0.1642,1
355,2,2011-01-16,1,0,1,0,0,2,0.24,0.2121,0.56,0.2985,3
356,2,2011-01-16,1,0,1,0,0,1,0.22,0.2121,0.55,0.2836,18
357,2,2011-01-16,1,0,1,0,0,1,0.22,0.2121,0.51,0.2537,32
358,2,2011-01-16,1,0,1,0,0,1,0.22,0.2121,0.51,0.2836,79
359,2,2011-01-16,1,0,1,0,0,1,0.24,0.2273,0.44,0.2537,93
360,3,2011-01-16,1,0,1,0,0,1,0.24,0.2121,0.41,0.2836,104
361,3,2011-01-16,1,0,1,0,0,1,0.26,0.2273,0.35,0.2985,118
362,3,2011-01-16,1,0,1,0,0,1,0.28,0.2727,0.36,0.2537,91
363,3,2011-01-16,1,0,1,0,0,1,0.26,0.2424,0.38,0.2537,113
364,3,2011-01-16,1,0,1,0,0,1,0.24,0.2273,0.38,0.2239,99
365,3,2011-01-16,1,0,1,0,0,1,0.22,0.2121,0.37,0.2537,105
366,4,2011-01-16,1,0,1,0,0,1,0.2,0.2121,0.4,0.1642,67
367,4,2011-01-16,1,0,1,0,0,1,0.18,0.197,0.47,0.1343,61
368,4,2011-01-16,1,0,1,0,0,1,0.18,0.197,0.47,0.1642,57
369,4,2011-01-16,1,0,1,0,0,1,0.18,0.197,0.51,0.1642,28
370,4,2011-01-16,1,0,1,0,0,2,0.2,0.2121,0.49,0.1343,21
371,4,2011-01-16,1,0,1,0,0,2,0.2,0.2273,0.4,0.1045,18
372,1,2011-01-17,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,17
373,1,2011-01-17,1,0,1,1,0,2,0.2,0.197,0.44,0.194,16
374,1,2011-01-17,1,0,1,1,0,2,0.18,0.1667,0.43,0.2537,8
375,1,2011-01-17,1,0,1,1,0,2,0.18,0.1818,0.43,0.194,2
376,1,2011-01-17,1,0,1,1,0,2,0.18,0.197,0.43,0.1343,3
377,1,2011-01-17,1,0,1,1,0,2,0.18,0.197,0.43,0.1642,1
378,2,2011-01-17,1,0,1,1,0,2,0.18,0.1818,0.43,0.194,5
379,2,2011-01-17,1,0,1,1,0,2,0.16,0.1818,0.5,0.1343,13
380,2,2011-01-17,1,0,1,1,0,2,0.16,0.1515,0.47,0.2239,33
381,2,2011-01-17,1,0,1,1,0,2,0.16,0.1515,0.47,0.2239,47
382,2,2011-01-17,1,0,1,1,0,2,0.16,0.1515,0.5,0.2537,57
383,2,2011-01-17,1,0,1,1,0,2,0.16,0.1515,0.55,0.194,64
384,3,2011-01-17,1,0,1,1,0,2,0.18,0.197,0.47,0.1343,80
385,3,2011-01-17,1,0,1,1,0,2,0.18,0.197,0.47,0.1343,93
386,3,2011-01-17,1,0,1,1,0,2,0.18,0.2121,0.43,0.1045,86
387,3,2011-01-17,1,0,1,1,0,2,0.2,0.2121,0.47,0.1642,93
388,3,2011-01-17,1,0,1,1,0,2,0.2,0.2121,0.47,0.1642,82
389,3,2011-01-17,1,0,1,1,0,1,0.2,0.197,0.51,0.194,71
390,4,2011-01-17,1,0,1,1,0,2,0.18,0.1667,0.55,0.2537,92
391,4,2011-01-17,1,0,1,1,0,3,0.18,0.1818,0.59,0.194,60
392,4,2011-01-17,1,0,1,1,0,3,0.16,0.1515,0.8,0.194,33
393,4,2011-01-17,1,0,1,1,0,3,0.16,0.1515,0.8,0.194,27
394,4,2011-01-17,1,0,1,1,0,3,0.14,0.1212,0.93,0.2537,13
395,4,2011-01-17,1,0,1,1,0,3,0.16,0.1364,0.86,0.2836,4
396,3,2011-01-18,1,0,1,2,1,2,0.2,0.1818,0.86,0.3284,3
397,3,2011-01-18,1,0,1,2,1,2,0.2,0.197,0.86,0.2239,22
398,3,2011-01-18,1,0,1,2,1,2,0.22,0.2273,0.8,0.1642,28
399,3,2011-01-18,1,0,1,2,1,2,0.22,0.2273,0.87,0.1642,35
400,3,2011-01-18,1,0,1,2,1,2,0.22,0.2273,0.87,0.194,61
401,3,2011-01-18,1,0,1,2,1,2,0.22,0.2273,0.82,0.194,125
402,4,2011-01-18,1,0,1,2,1,2,0.22,0.2273,0.8,0.1642,133
403,4,2011-01-18,1,0,1,2,1,2,0.22,0.2273,0.8,0.1343,99
404,4,2011-01-18,1,0,1,2,1,2,0.22,0.2727,0.87,0.0,83
405,4,2011-01-18,1,0,1,2,1,2,0.22,0.2424,0.93,0.1045,41
406,4,2011-01-18,1,0,1,2,1,2,0.22,0.2576,0.93,0.0896,33
407,4,2011-01-18,1,0,1,2,1,2,0.22,0.2727,0.93,0.0,20
408,1,2011-01-19,1,0,1,3,1,2,0.22,0.2727,0.93,0.0,3
409,1,2011-01-19,1,0,1,3,1,3,0.22,0.2273,0.93,0.1343,7
410,1,2011-01-19,1,0,1,3,1,3,0.22,0.2273,0.93,0.1343,3
411,1,2011-01-19,1,0,1,3,1,3,0.22,0.2273,0.93,0.1343,2
412,1,2011-01-19,1,0,1,3,1,2,0.22,0.2576,0.93,0.0896,7
413,2,2011-01-19,1,0,1,3,1,2,0.22,0.2576,0.93,0.0896,32
414,2,2011-01-19,1,0,1,3,1,2,0.24,0.2576,0.92,0.1045,90
415,2,2011-01-19,1,0,1,3,1,2,0.24,0.2576,0.93,0.1045,197
416,2,2011-01-19,1,0,1,3,1,2,0.24,0.2576,0.93,0.1045,109
417,2,2011-01-19,1,0,1,3,1,2,0.26,0.2727,0.93,0.1343,47
418,2,2011-01-19,1,0,1,3,1,2,0.28,0.303,0.87,0.0896,52
419,3,2011-01-19,1,0,1,3,1,2,0.3,0.3182,0.81,0.0896,70
420,3,2011-01-19,1,0,1,3,1,1,0.4,0.4091,0.62,0.2836,78
421,3,2011-01-19,1,0,1,3,1,1,0.4,0.4091,0.58,0.2537,75
422,3,2011-01-19,1,0,1,3,1,1,0.4,0.4091,0.54,0.2836,82
423,3,2011-01-19,1,0,1,3,1,1,0.38,0.3939,0.58,0.3881,104
424,3,2011-01-19,1,0,1,3,1,1,0.36,0.3333,0.57,0.3284,197
425,4,2011-01-19,1,0,1,3,1,1,0.34,0.3182,0.61,0.2836,161
426,4,2011-01-19,1,0,1,3,1,1,0.32,0.2879,0.57,0.4179,112
427,4,2011-01-19,1,0,1,3,1,1,0.32,0.303,0.49,0.2985,76
428,4,2011-01-19,1,0,1,3,1,1,0.32,0.2879,0.49,0.4179,59
429,4,2011-01-19,1,0,1,3,1,1,0.3,0.303,0.52,0.1642,59
430,4,2011-01-19,1,0,1,3,1,1,0.3,0.2727,0.52,0.4627,28
431,1,2011-01-20,1,0,1,4,1,1,0.26,0.2273,0.56,0.3881,13
432,1,2011-01-20,1,0,1,4,1,1,0.26,0.2727,0.56,0.0,5
433,1,2011-01-20,1,0,1,4,1,1,0.26,0.2727,0.56,0.0,2
434,1,2011-01-20,1,0,1,4,1,1,0.26,0.2576,0.56,0.1642,1
435,1,2011-01-20,1,0,1,4,1,1,0.26,0.2576,0.56,0.1642,1
436,1,2011-01-20,1,0,1,4,1,1,0.24,0.2273,0.6,0.2239,6
437,2,2011-01-20,1,0,1,4,1,1,0.22,0.2121,0.6,0.2239,35
438,2,2011-01-20,1,0,1,4,1,1,0.22,0.2121,0.55,0.2239,101
439,2,2011-01-20,1,0,1,4,1,1,0.22,0.2121,0.55,0.2836,249
440,2,2011-01-20,1,0,1,4,1,2,0.24,0.2273,0.52,0.2239,143
441,2,2011-01-20,1,0,1,4,1,1,0.26,0.2273,0.48,0.2985,57
442,2,2011-01-20,1,0,1,4,1,2,0.28,0.2727,0.45,0.1642,68
443,3,2011-01-20,1,0,1,4,1,2,0.3,0.3333,0.42,0.0,84
444,3,2011-01-20,1,0,1,4,1,2,0.28,0.2879,0.45,0.1045,98
445,3,2011-01-20,1,0,1,4,1,2,0.3,0.303,0.45,0.1343,81
446,3,2011-01-20,1,0,1,4,1,2,0.32,0.3182,0.45,0.194,70
447,3,2011-01-20,1,0,1,4,1,2,0.3,0.303,0.49,0.1343,91
448,3,2011-01-20,1,0,1,4,1,2,0.3,0.3182,0.49,0.1045,215
449,4,2011-01-20,1,0,1,4,1,2,0.26,0.2576,0.56,0.194,185
450,4,2011-01-20,1,0,1,4,1,1,0.26,0.2273,0.56,0.3284,152
451,4,2011-01-20,1,0,1,4,1,2,0.26,0.2424,0.6,0.2836,126
452,4,2011-01-20,1,0,1,4,1,2,0.24,0.2273,0.6,0.2537,57
453,4,2011-01-20,1,0,1,4,1,2,0.24,0.2121,0.65,0.2836,56
454,4,2011-01-20,1,0,1,4,1,2,0.24,0.2121,0.65,0.3284,31
455,1,2011-01-21,1,0,1,5,1,2,0.24,0.2273,0.7,0.2537,21
456,1,2011-01-21,1,0,1,5,1,2,0.24,0.2273,0.7,0.2537,6
457,1,2011-01-21,1,0,1,5,1,3,0.24,0.2424,0.75,0.1642,2
458,1,2011-01-21,1,0,1,5,1,3,0.22,0.2121,0.8,0.2985,1
459,1,2011-01-21,1,0,1,5,1,2,0.22,0.2576,0.87,0.0896,1
460,1,2011-01-21,1,0,1,5,1,1,0.24,0.197,0.6,0.4179,5
461,2,2011-01-21,1,0,1,5,1,1,0.22,0.2121,0.55,0.2537,27
462,2,2011-01-21,1,0,1,5,1,1,0.2,0.1818,0.51,0.2836,68
463,2,2011-01-21,1,0,1,5,1,1,0.2,0.1818,0.47,0.3284,217
464,2,2011-01-21,1,0,1,5,1,1,0.2,0.1818,0.51,0.3582,166
465,2,2011-01-21,1,0,1,5,1,1,0.2,0.1667,0.47,0.4627,63
466,2,2011-01-21,1,0,1,5,1,1,0.22,0.1818,0.41,0.4627,59
467,3,2011-01-21,1,0,1,5,1,1,0.22,0.1818,0.27,0.5821,78
468,3,2011-01-21,1,0,1,5,1,1,0.2,0.1515,0.21,0.5821,73
469,3,2011-01-21,1,0,1,5,1,1,0.2,0.1515,0.25,0.5224,62
470,3,2011-01-21,1,0,1,5,1,1,0.16,0.1212,0.26,0.4478,65
471,3,2011-01-21,1,0,1,5,1,1,0.16,0.1364,0.26,0.3582,97
472,3,2011-01-21,1,0,1,5,1,1,0.14,0.1212,0.28,0.3582,161
473,4,2011-01-21,1,0,1,5,1,1,0.12,0.1212,0.3,0.2537,120
474,4,2011-01-21,1,0,1,5,1,1,0.12,0.1061,0.3,0.3284,96
475,4,2011-01-21,1,0,1,5,1,1,0.1,0.0758,0.33,0.4179,53
476,4,2011-01-21,1,0,1,5,1,1,0.08,0.0758,0.38,0.2836,41
477,4,2011-01-21,1,0,1,5,1,1,0.06,0.0303,0.41,0.3881,34
478,4,2011-01-21,1,0,1,5,1,1,0.06,0.0455,0.38,0.3284,27
479,1,2011-01-22,1,0,1,6,0,1,0.04,0.0303,0.45,0.2537,13
480,1,2011-01-22,1,0,1,6,0,2,0.04,0.0,0.41,0.3881,12
481,1,2011-01-22,1,0,1,6,0,2,0.04,0.0303,0.41,0.2537,11
482,1,2011-01-22,1,0,1,6,0,2,0.04,0.0303,0.41,0.2836,7
483,1,2011-01-22,1,0,1,6,0,2,0.02,0.0152,0.48,0.2985,3
484,2,2011-01-22,1,0,1,6,0,2,0.02,0.0303,0.44,0.2239,2
485,2,2011-01-22,1,0,1,6,0,1,0.02,0.0152,0.44,0.2836,8
486,2,2011-01-22,1,0,1,6,0,1,0.02,0.0,0.44,0.3284,27
487,2,2011-01-22,1,0,1,6,0,1,0.04,0.0303,0.41,0.2537,40
488,2,2011-01-22,1,0,1,6,0,2,0.04,0.0606,0.41,0.1642,53
489,2,2011-01-22,1,0,1,6,0,2,0.06,0.0758,0.38,0.1343,63
490,3,2011-01-22,1,0,1,6,0,2,0.06,0.1061,0.38,0.1045,70
491,3,2011-01-22,1,0,1,6,0,1,0.08,0.1667,0.35,0.0,84
492,3,2011-01-22,1,0,1,6,0,1,0.1,0.1364,0.33,0.1045,75
493,3,2011-01-22,1,0,1,6,0,1,0.12,0.1515,0.28,0.0,103
494,3,2011-01-22,1,0,1,6,0,1,0.12,0.1364,0.28,0.194,83
495,3,2011-01-22,1,0,1,6,0,1,0.12,0.197,0.28,0.0,67
496,4,2011-01-22,1,0,1,6,0,1,0.08,0.0909,0.35,0.194,54
497,4,2011-01-22,1,0,1,6,0,1,0.08,0.1061,0.35,0.1343,59
498,4,2011-01-22,1,0,1,6,0,1,0.06,0.0758,0.45,0.1642,45
499,4,2011-01-22,1,0,1,6,0,1,0.06,0.1061,0.41,0.0896,39
500,4,2011-01-22,1,0,1,6,0,1,0.06,0.1515,0.49,0.0,30
501,4,2011-01-22,1,0,1,6,0,1,0.04,0.0758,0.57,0.1045,33
502,1,2011-01-23,1,0,1,0,0,1,0.04,0.0758,0.57,0.1045,22
503,1,2011-01-23,1,0,1,0,0,1,0.04,0.0758,0.57,0.1045,13
504,1,2011-01-23,1,0,1,0,0,1,0.02,0.0606,0.62,0.1343,18
505,1,2011-01-23,1,0,1,0,0,1,0.02,0.0606,0.62,0.1343,5
506,1,2011-01-23,1,0,1,0,0,2,0.04,0.0758,0.57,0.1045,3
507,2,2011-01-23,1,0,1,0,0,2,0.04,0.0758,0.57,0.1045,1
508,2,2011-01-23,1,0,1,0,0,1,0.08,0.1061,0.58,0.1642,2
509,2,2011-01-23,1,0,1,0,0,1,0.06,0.0758,0.62,0.1642,19
510,2,2011-01-23,1,0,1,0,0,1,0.1,0.0758,0.54,0.3582,28
511,2,2011-01-23,1,0,1,0,0,1,0.14,0.1061,0.46,0.3881,58
512,2,2011-01-23,1,0,1,0,0,1,0.14,0.1364,0.43,0.2239,99
513,3,2011-01-23,1,0,1,0,0,1,0.16,0.1212,0.37,0.4627,116
514,3,2011-01-23,1,0,1,0,0,1,0.14,0.1061,0.33,0.3881,87
515,3,2011-01-23,1,0,1,0,0,1,0.16,0.1364,0.28,0.3582,110
516,3,2011-01-23,1,0,1,0,0,1,0.16,0.1364,0.28,0.3582,77
517,3,2011-01-23,1,0,1,0,0,1,0.16,0.1364,0.26,0.3284,65
518,3,2011-01-23,1,0,1,0,0,1,0.14,0.1061,0.26,0.3881,55
519,4,2011-01-23,1,0,1,0,0,1,0.12,0.1212,0.3,0.2537,49
520,4,2011-01-23,1,0,1,0,0,1,0.12,0.1212,0.3,0.2836,50
521,4,2011-01-23,1,0,1,0,0,1,0.1,0.1061,0.36,0.2537,35
522,4,2011-01-23,1,0,1,0,0,1,0.1,0.1061,0.36,0.194,25
523,4,2011-01-23,1,0,1,0,0,1,0.08,0.0909,0.38,0.194,28
524,4,2011-01-23,1,0,1,0,0,1,0.06,0.0606,0.41,0.2239,21
525,1,2011-01-24,1,0,1,1,1,1,0.06,0.0606,0.41,0.194,7
526,1,2011-01-24,1,0,1,1,1,1,0.04,0.0455,0.45,0.194,1
527,1,2011-01-24,1,0,1,1,1,1,0.04,0.0303,0.45,0.2537,1
528,1,2011-01-24,1,0,1,1,1,1,0.02,0.0606,0.48,0.1343,1
529,1,2011-01-24,1,0,1,1,1,1,0.02,0.0606,0.48,0.1343,5
530,2,2011-01-24,1,0,1,1,1,1,0.02,0.0758,0.48,0.0896,15
531,2,2011-01-24,1,0,1,1,1,1,0.02,0.1212,0.48,0.0,84
532,2,2011-01-24,1,0,1,1,1,1,0.04,0.1364,0.49,0.0,177
533,2,2011-01-24,1,0,1,1,1,1,0.06,0.1515,0.41,0.0,102
534,2,2011-01-24,1,0,1,1,1,1,0.1,0.1364,0.42,0.0,40
535,2,2011-01-24,1,0,1,1,1,1,0.1,0.1212,0.46,0.1343,46
536,3,2011-01-24,1,0,1,1,1,2,0.12,0.1364,0.42,0.194,63
537,3,2011-01-24,1,0,1,1,1,2,0.14,0.1364,0.43,0.2239,60
538,3,2011-01-24,1,0,1,1,1,2,0.14,0.1364,0.46,0.2239,45
539,3,2011-01-24,1,0,1,1,1,1,0.16,0.1667,0.4,0.1642,57
540,3,2011-01-24,1,0,1,1,1,1,0.16,0.1515,0.47,0.2537,70
541,3,2011-01-24,1,0,1,1,1,1,0.14,0.1212,0.5,0.2537,184
542,4,2011-01-24,1,0,1,1,1,1,0.14,0.1364,0.59,0.194,153
543,4,2011-01-24,1,0,1,1,1,1,0.14,0.1515,0.54,0.1642,106
544,4,2011-01-24,1,0,1,1,1,1,0.14,0.1364,0.59,0.194,81
545,4,2011-01-24,1,0,1,1,1,1,0.14,0.1515,0.63,0.1642,59
546,4,2011-01-24,1,0,1,1,1,2,0.14,0.1364,0.63,0.2239,35
547,4,2011-01-24,1,0,1,1,1,2,0.16,0.1515,0.64,0.2537,24
548,1,2011-01-25,1,0,1,2,1,2,0.16,0.1364,0.69,0.2836,9
549,1,2011-01-25,1,0,1,2,1,2,0.16,0.1667,0.69,0.1642,5
550,1,2011-01-25,1,0,1,2,1,1,0.16,0.1515,0.69,0.2239,2
551,1,2011-01-25,1,0,1,2,1,1,0.14,0.1667,0.74,0.1045,1
552,1,2011-01-25,1,0,1,2,1,1,0.14,0.1364,0.74,0.2239,9
553,2,2011-01-25,1,0,1,2,1,1,0.16,0.1818,0.74,0.1045,36
554,2,2011-01-25,1,0,1,2,1,1,0.16,0.1515,0.74,0.2239,108
555,2,2011-01-25,1,0,1,2,1,2,0.16,0.1818,0.74,0.1343,238
556,2,2011-01-25,1,0,1,2,1,2,0.2,0.2273,0.64,0.0896,144
557,2,2011-01-25,1,0,1,2,1,2,0.22,0.2424,0.6,0.1045,55
558,2,2011-01-25,1,0,1,2,1,2,0.24,0.2424,0.6,0.1343,61
559,3,2011-01-25,1,0,1,2,1,2,0.26,0.2879,0.56,0.0896,106
560,3,2011-01-25,1,0,1,2,1,2,0.26,0.2727,0.56,0.1343,93
561,3,2011-01-25,1,0,1,2,1,2,0.3,0.3333,0.45,0.0,68
562,3,2011-01-25,1,0,1,2,1,2,0.32,0.3485,0.42,0.0,84
563,3,2011-01-25,1,0,1,2,1,2,0.32,0.3485,0.42,0.0,116
564,3,2011-01-25,1,0,1,2,1,1,0.3,0.3333,0.45,0.0,222
565,4,2011-01-25,1,0,1,2,1,2,0.3,0.3182,0.49,0.0896,225
566,4,2011-01-25,1,0,1,2,1,2,0.26,0.2576,0.65,0.1642,146
567,4,2011-01-25,1,0,1,2,1,1,0.24,0.2273,0.65,0.194,119
568,4,2011-01-25,1,0,1,2,1,1,0.24,0.2273,0.65,0.194,45
569,4,2011-01-25,1,0,1,2,1,1,0.22,0.2273,0.64,0.1642,53
570,4,2011-01-25,1,0,1,2,1,2,0.22,0.2273,0.64,0.1642,40
571,1,2011-01-26,1,0,1,3,1,2,0.22,0.2273,0.69,0.1343,17
572,1,2011-01-26,1,0,1,3,1,2,0.24,0.2424,0.65,0.1343,5
573,1,2011-01-26,1,0,1,3,1,3,0.22,0.2273,0.69,0.194,10
574,1,2011-01-26,1,0,1,3,1,3,0.2,0.1818,0.86,0.2836,1
575,2,2011-01-26,1,0,1,3,1,3,0.2,0.1818,0.86,0.2836,8
576,2,2011-01-26,1,0,1,3,1,3,0.22,0.2121,0.87,0.2985,30
577,2,2011-01-26,1,0,1,3,1,3,0.22,0.2121,0.87,0.2985,72
578,2,2011-01-26,1,0,1,3,1,3,0.22,0.2121,0.87,0.2985,58
579,2,2011-01-26,1,0,1,3,1,3,0.22,0.2121,0.93,0.2836,28
580,2,2011-01-26,1,0,1,3,1,3,0.22,0.197,0.93,0.3284,41
581,3,2011-01-26,1,0,1,3,1,3,0.22,0.197,0.93,0.3284,48
582,3,2011-01-26,1,0,1,3,1,3,0.22,0.197,0.93,0.3284,47
583,3,2011-01-26,1,0,1,3,1,3,0.22,0.197,0.93,0.3582,36
584,3,2011-01-26,1,0,1,3,1,3,0.22,0.1818,0.93,0.4627,43
585,3,2011-01-26,1,0,1,3,1,4,0.22,0.197,0.93,0.3284,36
586,3,2011-01-26,1,0,1,3,1,3,0.2,0.1818,0.93,0.3582,26
587,3,2011-01-27,1,0,1,4,1,1,0.22,0.2273,0.55,0.194,24
588,3,2011-01-27,1,0,1,4,1,1,0.22,0.2424,0.55,0.1045,84
589,4,2011-01-27,1,0,1,4,1,1,0.2,0.2273,0.69,0.0896,104
590,4,2011-01-27,1,0,1,4,1,1,0.2,0.2273,0.69,0.0896,79
591,4,2011-01-27,1,0,1,4,1,1,0.18,0.2121,0.74,0.0896,59
592,4,2011-01-27,1,0,1,4,1,1,0.18,0.2121,0.74,0.0896,38
593,4,2011-01-27,1,0,1,4,1,1,0.18,0.2121,0.74,0.0896,27
594,4,2011-01-27,1,0,1,4,1,1,0.18,0.197,0.8,0.1642,16
595,1,2011-01-28,1,0,1,5,1,2,0.2,0.2121,0.75,0.1343,9
596,1,2011-01-28,1,0,1,5,1,2,0.2,0.2121,0.75,0.1343,3
597,1,2011-01-28,1,0,1,5,1,2,0.2,0.2121,0.75,0.1642,2
598,1,2011-01-28,1,0,1,5,1,2,0.2,0.2273,0.75,0.1045,1
599,1,2011-01-28,1,0,1,5,1,2,0.18,0.2121,0.8,0.1045,4
600,2,2011-01-28,1,0,1,5,1,2,0.18,0.197,0.8,0.1343,16
601,2,2011-01-28,1,0,1,5,1,2,0.16,0.197,0.86,0.0896,60
602,2,2011-01-28,1,0,1,5,1,2,0.16,0.197,0.86,0.0896,157
603,2,2011-01-28,1,0,1,5,1,3,0.18,0.2121,0.86,0.0896,101
604,2,2011-01-28,1,0,1,5,1,3,0.18,0.2121,0.86,0.1045,49
605,2,2011-01-28,1,0,1,5,1,3,0.18,0.2121,0.93,0.1045,30
606,3,2011-01-28,1,0,1,5,1,3,0.18,0.2121,0.93,0.1045,29
607,3,2011-01-28,1,0,1,5,1,3,0.18,0.2121,0.93,0.1045,31
608,3,2011-01-28,1,0,1,5,1,3,0.22,0.2727,0.8,0.0,38
609,3,2011-01-28,1,0,1,5,1,2,0.2,0.2576,0.86,0.0,41
610,3,2011-01-28,1,0,1,5,1,1,0.22,0.2727,0.8,0.0,80
611,3,2011-01-28,1,0,1,5,1,1,0.24,0.2424,0.75,0.1343,149
612,4,2011-01-28,1,0,1,5,1,1,0.24,0.2273,0.75,0.194,109
613,4,2011-01-28,1,0,1,5,1,2,0.24,0.2424,0.75,0.1343,89
614,4,2011-01-28,1,0,1,5,1,2,0.24,0.2273,0.7,0.194,62
615,4,2011-01-28,1,0,1,5,1,2,0.22,0.2273,0.75,0.1343,58
616,4,2011-01-28,1,0,1,5,1,1,0.24,0.2121,0.65,0.3582,26
617,4,2011-01-28,1,0,1,5,1,1,0.24,0.2273,0.6,0.2239,23
618,1,2011-01-29,1,0,1,6,0,1,0.22,0.197,0.64,0.3582,28
619,1,2011-01-29,1,0,1,6,0,1,0.22,0.2273,0.64,0.194,20
620,1,2011-01-29,1,0,1,6,0,1,0.22,0.2273,0.64,0.1642,15
621,1,2011-01-29,1,0,1,6,0,1,0.2,0.2121,0.64,0.1343,8
622,1,2011-01-29,1,0,1,6,0,1,0.16,0.1818,0.69,0.1045,3
623,2,2011-01-29,1,0,1,6,0,1,0.16,0.1818,0.64,0.1343,2
624,2,2011-01-29,1,0,1,6,0,1,0.16,0.1818,0.59,0.1045,5
625,2,2011-01-29,1,0,1,6,0,1,0.18,0.197,0.55,0.1642,34
626,2,2011-01-29,1,0,1,6,0,1,0.18,0.2121,0.59,0.0896,34
627,2,2011-01-29,1,0,1,6,0,2,0.18,0.2121,0.64,0.1045,55
628,2,2011-01-29,1,0,1,6,0,2,0.18,0.197,0.64,0.1343,64
629,3,2011-01-29,1,0,1,6,0,2,0.2,0.197,0.59,0.194,78
630,3,2011-01-29,1,0,1,6,0,2,0.22,0.2273,0.55,0.1642,65
631,3,2011-01-29,1,0,1,6,0,2,0.22,0.2273,0.6,0.1343,99
632,3,2011-01-29,1,0,1,6,0,1,0.22,0.2121,0.69,0.2537,120
633,3,2011-01-29,1,0,1,6,0,1,0.24,0.2424,0.6,0.1642,107
634,3,2011-01-29,1,0,1,6,0,1,0.24,0.2879,0.6,0.0,91
635,4,2011-01-29,1,0,1,6,0,1,0.22,0.2273,0.69,0.1343,68
636,4,2011-01-29,1,0,1,6,0,2,0.22,0.2121,0.69,0.2537,58
637,4,2011-01-29,1,0,1,6,0,1,0.18,0.2121,0.74,0.0896,43
638,4,2011-01-29,1,0,1,6,0,1,0.18,0.2121,0.74,0.0896,36
639,4,2011-01-29,1,0,1,6,0,1,0.16,0.197,0.8,0.0896,32
640,4,2011-01-29,1,0,1,6,0,1,0.16,0.197,0.8,0.0896,33
641,1,2011-01-30,1,0,1,0,0,1,0.16,0.1818,0.8,0.1045,33
642,1,2011-01-30,1,0,1,0,0,1,0.14,0.2121,0.8,0.0,29
643,1,2011-01-30,1,0,1,0,0,1,0.16,0.2273,0.8,0.0,11
644,1,2011-01-30,1,0,1,0,0,1,0.14,0.2121,0.93,0.0,8
645,1,2011-01-30,1,0,1,0,0,1,0.14,0.2121,0.93,0.0,1
646,1,2011-01-30,1,0,1,0,0,1,0.14,0.2121,0.86,0.0,3
647,2,2011-01-30,1,0,1,0,0,1,0.14,0.2121,0.86,0.0,3
648,2,2011-01-30,1,0,1,0,0,2,0.14,0.2121,0.86,0.0,12
649,2,2011-01-30,1,0,1,0,0,2,0.16,0.2273,0.8,0.0,38
650,2,2011-01-30,1,0,1,0,0,2,0.18,0.2424,0.8,0.0,64
651,2,2011-01-30,1,0,1,0,0,1,0.22,0.2727,0.75,0.0,59
